name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Marreese Speights","Golden State Warriors",2015-01-23,2014,3460,1610612744,400578943,4,6,15,1,"Jump Shot","2PT Field Goal",18,"Sacramento Kings",-79,172,0,0.80,"Hollins, Ryan",5.50,18.10
"Marreese Speights","Golden State Warriors",2015-01-23,2014,3460,1610612744,400578943,4,2,44,1,"Jump Shot","2PT Field Goal",19,"Sacramento Kings",91,170,0,0.60,"Hollins, Ryan",5.10,17.50
"Justin Holiday","Golden State Warriors",2015-01-21,2014,0,1610612744,0,1,1,01,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-240,33,0,0.80,"Motiejunas, Donatas",7.40,13.70
"Stephen Curry","Golden State Warriors",2015-01-09,2014,3975,1610612744,400578839,1,11,15,1,"Jump Shot","2PT Field Goal",20,"Cleveland Cavaliers",-108,175,7,6.70,"Irving, Kyrie",2.10,17.60
"Marreese Speights","Golden State Warriors",2015-01-23,2014,3460,1610612744,400578943,4,6,33,1,"Jump Shot","2PT Field Goal",17,"Sacramento Kings",130,123,0,0.70,"Thompson, Jason",7.80,9.00
"Marreese Speights","Golden State Warriors",2015-01-23,2014,3460,1610612744,400578943,1,2,12,1,"Jump Shot","2PT Field Goal",17,"Sacramento Kings",143,102,0,0.70,"Miller, Quincy",7.50,15.80
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,3,8,21,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",36,254,2,3.90,"McLemore, Ben",10.10,20.80
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,1,9,32,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-46,247,1,3.20,"Cousins, DeMarcus",5.00,10.60
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,1,6,32,0,"Jump Shot","3PT Field Goal",26,"Sacramento Kings",127,231,1,1.70,"Collison, Darren",4.90,21.30
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,3,9,44,1,"Jump Shot","2PT Field Goal",12,"Sacramento Kings",-13,124,3,6.30,"Cousins, DeMarcus",5.50,6.80
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,4,9,52,0,"Jump Shot","2PT Field Goal",19,"Sacramento Kings",121,156,0,0.60,"McLemore, Ben",3.20,16.90
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,2,3,09,0,"Jump Shot","3PT Field Goal",26,"Sacramento Kings",-217,156,0,0.70,"Collison, Darren",4.70,15.80
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,3,2,06,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",147,211,0,0.90,"McCallum, Ray",3.10,20.00
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,4,11,45,0,"Jump Shot","2PT Field Goal",21,"Sacramento Kings",0,213,0,2.50,"Cousins, DeMarcus",2.20,12.00
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,3,4,19,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-123,220,0,0.60,"McCallum, Ray",3.60,9.60
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,1,8,26,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-175,192,0,1.00,"Gay, Rudy",10.30,15.10
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,3,1,37,1,"Jump Shot","2PT Field Goal",15,"Sacramento Kings",73,132,8,5.90,"McCallum, Ray",3.90,15.10
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,3,1,06,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-191,162,0,1.30,"Stauskas, Nik",3.20,16.10
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,3,4,57,1,"Jump Shot","3PT Field Goal",28,"Sacramento Kings",135,250,0,1.20,"Stauskas, Nik",4.50,13.70
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,3,0,35,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-7,250,0,0.80,"Thompson, Jason",5.70,10.00
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,3,7,14,1,"Jump Shot","3PT Field Goal",26,"Sacramento Kings",-139,222,0,0.90,"McLemore, Ben",3.60,18.90
"Andre Iguodala","Golden State Warriors",2015-03-27,2014,2386,1610612744,400579374,1,2,15,0,"Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",-226,72,0,0.90,"Randolph, Zach",9.60,6.50
"Klay Thompson","Golden State Warriors",2015-01-23,2014,6475,1610612744,400578943,3,5,32,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",146,208,1,2.20,"Stauskas, Nik",5.10,15.20
"Klay Thompson","Golden State Warriors",2015-01-09,2014,6475,1610612744,400578839,3,11,28,1,"Jump Shot","2PT Field Goal",22,"Cleveland Cavaliers",-67,219,0,0.90,"Smith, J.R.",4.60,12.80
"Draymond Green","Golden State Warriors",2015-01-23,2014,6589,1610612744,400578943,1,2,44,1,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",2,249,0,1.10,"Miller, Quincy",5.00,12.20
"Draymond Green","Golden State Warriors",2015-01-23,2014,6589,1610612744,400578943,1,9,57,1,"Jump Shot","3PT Field Goal",26,"Sacramento Kings",-105,238,0,0.80,"Cousins, DeMarcus",6.40,16.70
"Draymond Green","Golden State Warriors",2015-01-23,2014,6589,1610612744,400578943,1,7,21,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",83,238,0,0.80,"Collison, Darren",4.70,14.90
"Klay Thompson","Golden State Warriors",2015-01-21,2014,0,1610612744,0,4,0,58,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",163,200,0,1.10,"Dorsey, Joey",4.50,8.90
"Justin Holiday","Golden State Warriors",2015-01-23,2014,2284101,1610612744,400578943,4,11,42,0,"Jump Shot","2PT Field Goal",4,"Sacramento Kings",2,42,0,1.20,"Collison, Darren",2.00,24.00
"Justin Holiday","Golden State Warriors",2015-01-23,2014,2284101,1610612744,400578943,4,11,12,0,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",201,157,0,1.20,"Collison, Darren",4.90,18.00
"Stephen Curry","Golden State Warriors",2015-03-27,2014,3975,1610612744,400579374,1,6,20,0,"Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",171,198,0,0.70,"Conley, Mike",7.70,20.30
"Justin Holiday","Golden State Warriors",2015-01-23,2014,2284101,1610612744,400578943,4,10,29,1,"Jump Shot","3PT Field Goal",22,"Sacramento Kings",228,14,0,0.90,"Collison, Darren",4.10,14.00
"Marreese Speights","Golden State Warriors",2015-01-09,2014,3460,1610612744,400578839,1,10,09,0,"Jump Shot","2PT Field Goal",19,"Cleveland Cavaliers",89,170,0,1.10,"Love, Kevin",5.30,13.00
"Marreese Speights","Golden State Warriors",2015-01-23,2014,3460,1610612744,400578943,4,4,44,1,"Jump Shot","2PT Field Goal",19,"Sacramento Kings",32,197,0,1.80,"Hollins, Ryan",4.40,16.90
"Marreese Speights","Golden State Warriors",2015-01-23,2014,3460,1610612744,400578943,4,7,16,1,"Jump Shot","2PT Field Goal",17,"Sacramento Kings",56,164,1,2.50,"Thompson, Jason",1.30,10.00
"Stephen Curry","Golden State Warriors",2015-01-23,2014,3975,1610612744,400578943,1,0,50,1,"Jump Shot","3PT Field Goal",27,"Sacramento Kings",-114,247,5,4.50,"Collison, Darren",3.20,19.60
"Stephen Curry","Golden State Warriors",2015-01-23,2014,3975,1610612744,400578943,3,8,42,0,"Jump Shot","3PT Field Goal",26,"Sacramento Kings",114,239,1,2.30,"Collison, Darren",2.70,5.00
"Klay Thompson","Golden State Warriors",2015-01-09,2014,6475,1610612744,400578839,1,9,40,0,"Jump Shot","2PT Field Goal",18,"Cleveland Cavaliers",100,151,3,4.60,"Smith, J.R.",3.80,12.10
"David Lee","Golden State Warriors",2015-01-09,2014,2772,1610612744,400578839,4,11,42,0,"Jump Shot","2PT Field Goal",5,"Cleveland Cavaliers",53,28,0,1.00,"Dellavedova, Matthew",1.90,7.80
"Leandro Barbosa","Golden State Warriors",2015-03-18,2014,2166,1610612744,400579306,4,9,51,0,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-24,250,1,1.60,"Mack, Shelvin",4.90,14.70
"Draymond Green","Golden State Warriors",2015-03-27,2014,6589,1610612744,400579374,1,9,40,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-62,247,0,0.90,"Conley, Mike",8.80,10.10
"Klay Thompson","Golden State Warriors",2015-01-25,2014,6475,1610612744,400578957,4,7,03,0,"Jump Shot","3PT Field Goal",27,"Boston Celtics",-149,233,2,3.70,"Turner, Evan",4.60,16.60
"Klay Thompson","Golden State Warriors",2015-01-25,2014,6475,1610612744,400578957,3,3,56,1,"Jump Shot","2PT Field Goal",16,"Boston Celtics",111,124,2,2.20,"Turner, Evan",3.30,17.00
"Marreese Speights","Golden State Warriors",2015-01-16,2014,3460,1610612744,400578885,2,11,15,1,"Jump Shot","2PT Field Goal",19,"Oklahoma City Thunder",23,194,0,0.80,"Perkins, Kendrick",6.30,17.40
"Andrew Bogut","Golden State Warriors",2015-03-24,2014,2747,1610612744,400579351,1,9,58,0,"Jump Shot","2PT Field Goal",3,"Portland Trail Blazers",-37,0,2,1.80,"Lopez, Robin",2.90,15.50
"Harrison Barnes","Golden State Warriors",2015-02-24,2014,6578,1610612744,400579130,3,0,06,0,"Jump Shot","2PT Field Goal",3,"Washington Wizards",-24,30,1,1.40,"Seraphin, Kevin",1.30,4.20
"Klay Thompson","Golden State Warriors",2015-03-24,2014,6475,1610612744,400579351,4,0,54,0,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",195,157,0,1.00,"Gee, Alonzo",6.00,11.40
"Leandro Barbosa","Golden State Warriors",2015-02-24,2014,2166,1610612744,400579130,4,10,40,0,"Jump Shot","2PT Field Goal",8,"Washington Wizards",86,15,1,0.90,"Butler, Rasual",1.90,6.60
"Draymond Green","Golden State Warriors",2015-02-24,2014,6589,1610612744,400579130,1,10,47,0,"Jump Shot","2PT Field Goal",8,"Washington Wizards",60,53,2,1.10,"Pierce, Paul",2.50,13.00
"Draymond Green","Golden State Warriors",2015-02-24,2014,6589,1610612744,400579130,1,11,11,0,"Jump Shot","2PT Field Goal",18,"Washington Wizards",-127,129,2,2.00,"Gortat, Marcin",5.90,21.00
"Harrison Barnes","Golden State Warriors",2015-02-24,2014,6578,1610612744,400579130,4,6,24,0,"Jump Shot","2PT Field Goal",16,"Washington Wizards",-144,88,1,2.90,"Butler, Rasual",5.30,8.80
"Stephen Curry","Golden State Warriors",2015-03-24,2014,3975,1610612744,400579351,1,11,04,0,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",9,258,3,3.70,"Afflalo, Arron",5.60,20.80
"Stephen Curry","Golden State Warriors",2015-03-09,2014,3975,1610612744,400579236,2,2,32,0,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",173,189,2,2.20,"Bledsoe, Eric",4.60,22.80
"Harrison Barnes","Golden State Warriors",2014-11-02,2014,6578,1610612744,400578334,1,5,25,1,"Jump Shot","3PT Field Goal",22,"Portland Trail Blazers",228,15,0,0.90,"Aldridge, LaMarcus",7.90,21.70
"Justin Holiday","Golden State Warriors",2015-03-09,2014,2284101,1610612744,400579236,4,1,57,0,"Jump Shot","2PT Field Goal",10,"Phoenix Suns",21,101,2,1.90,"Bullock, Reggie",4.50,10.20
"Shaun Livingston","Golden State Warriors",2015-02-24,2014,2393,1610612744,400579130,4,11,19,0,"Jump Shot","2PT Field Goal",15,"Washington Wizards",2,157,3,2.90,"Butler, Rasual",5.10,9.10
"Stephen Curry","Golden State Warriors",2014-11-25,2014,3975,1610612744,400578498,3,6,47,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",242,31,0,1.00,"Chalmers, Mario",3.30,10.70
"Stephen Curry","Golden State Warriors",2015-03-09,2014,3975,1610612744,400579236,4,6,47,1,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",24,246,7,6.20,"Len, Alex",5.70,18.90
"Draymond Green","Golden State Warriors",2015-03-24,2014,6589,1610612744,400579351,1,11,21,0,"Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",6,260,0,0.80,"Afflalo, Arron",5.80,19.10
"Klay Thompson","Golden State Warriors",2014-11-02,2014,6475,1610612744,400578334,1,4,05,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",222,104,0,0.90,"Blake, Steve",1.80,20.90
"Marreese Speights","Golden State Warriors",2014-11-02,2014,3460,1610612744,400578334,1,2,46,1,"Jump Shot","2PT Field Goal",14,"Portland Trail Blazers",0,145,0,0.90,"Blake, Steve",6.40,8.90
"Harrison Barnes","Golden State Warriors",2015-03-08,2014,6578,1610612744,400579224,4,10,35,0,"Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",135,96,0,1.10,"Turkoglu, Hedo",4.90,18.00
"Klay Thompson","Golden State Warriors",2015-03-24,2014,6475,1610612744,400579351,2,7,14,0,"Jump Shot","2PT Field Goal",19,"Portland Trail Blazers",138,143,3,5.00,"McCollum, CJ",2.00,9.00
"Stephen Curry","Golden State Warriors",2015-03-09,2014,3975,1610612744,400579236,4,4,38,0,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",-144,203,0,0.70,"Bledsoe, Eric",3.50,8.70
"Klay Thompson","Golden State Warriors",2015-03-24,2014,6475,1610612744,400579351,1,9,08,0,"Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",192,178,0,0.70,"Lillard, Damian",4.60,16.00
"David Lee","Golden State Warriors",2015-02-24,2014,2772,1610612744,400579130,3,0,02,0,"Jump Shot","2PT Field Goal",9,"Washington Wizards",-95,8,2,2.00,"Butler, Rasual",2.40,0.00
"Klay Thompson","Golden State Warriors",2015-02-24,2014,6475,1610612744,400579130,1,10,02,0,"Jump Shot","2PT Field Goal",13,"Washington Wizards",124,56,3,5.00,"Temple, Garrett",2.60,13.50
"Marreese Speights","Golden State Warriors",2015-01-21,2014,0,1610612744,0,4,0,06,1,"Jump Shot","3PT Field Goal",23,"Houston Rockets",236,7,0,0.80,"Dorsey, Joey",1.80,6.00
"Leandro Barbosa","Golden State Warriors",2015-03-24,2014,2166,1610612744,400579351,2,0,53,0,"Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",20,186,2,1.80,"Lillard, Damian",2.00,16.50
"Harrison Barnes","Golden State Warriors",2015-04-11,2014,6578,1610612744,400579484,1,5,40,0,"Jump Shot","2PT Field Goal",17,"Minnesota Timberwolves",47,170,8,6.60,"Martin, Kevin",4.50,17.80
"Stephen Curry","Golden State Warriors",2015-03-24,2014,3975,1610612744,400579351,3,8,47,0,"Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-70,260,1,1.30,"Gee, Alonzo",6.00,17.20
"Stephen Curry","Golden State Warriors",2015-02-24,2014,3975,1610612744,400579130,1,9,44,0,"Jump Shot","3PT Field Goal",25,"Washington Wizards",86,244,1,1.20,"Wall, John",2.10,13.30
"Stephen Curry","Golden State Warriors",2015-03-24,2014,3975,1610612744,400579351,4,1,17,0,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-35,255,10,8.50,"Gee, Alonzo",5.20,15.00
"Stephen Curry","Golden State Warriors",2015-02-24,2014,3975,1610612744,400579130,3,11,41,1,"Jump Shot","3PT Field Goal",24,"Washington Wizards",-231,86,0,0.90,"Wall, John",6.70,8.10
"Justin Holiday","Golden State Warriors",2015-03-24,2014,2284101,1610612744,400579351,1,1,15,0,"Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",-232,-17,0,0.00,"Leonard, Meyers",0.30,20.00
"Klay Thompson","Golden State Warriors",2015-03-24,2014,6475,1610612744,400579351,1,8,01,0,"Jump Shot","2PT Field Goal",16,"Portland Trail Blazers",-86,145,2,2.70,"Lillard, Damian",2.30,11.60
"Brandon Rush","Golden State Warriors",2014-11-25,2014,3457,1610612744,400578498,2,8,56,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",-16,249,0,0.90,"Napier, Shabazz",7.50,8.00
"Draymond Green","Golden State Warriors",2015-02-22,2014,6589,1610612744,400579116,1,6,23,1,"Jump Shot","3PT Field Goal",26,"Indiana Pacers",1,263,0,0.80,"West, David",5.70,2.60
"Andre Iguodala","Golden State Warriors",2014-11-25,2014,2386,1610612744,400578498,2,2,40,1,"Jump Shot","3PT Field Goal",23,"Miami Heat",-202,129,0,0.90,"Deng, Luol",9.70,15.00
"Andre Iguodala","Golden State Warriors",2015-03-24,2014,2386,1610612744,400579351,1,2,38,0,"Jump Shot","2PT Field Goal",10,"Portland Trail Blazers",83,56,2,3.90,"Lillard, Damian",1.40,11.00
"Justin Holiday","Golden State Warriors",2015-03-24,2014,2284101,1610612744,400579351,4,9,21,0,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-164,198,0,1.00,"McCollum, CJ",9.20,19.00
"Klay Thompson","Golden State Warriors",2015-01-25,2014,6475,1610612744,400578957,2,3,54,0,"Jump Shot","3PT Field Goal",27,"Boston Celtics",174,209,2,2.20,"Bass, Brandon",5.10,12.00
"Stephen Curry","Golden State Warriors",2014-11-25,2014,3975,1610612744,400578498,1,6,39,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",-59,241,1,2.00,"Deng, Luol",6.30,14.60
"Stephen Curry","Golden State Warriors",2014-11-25,2014,3975,1610612744,400578498,3,7,30,1,"Jump Shot","3PT Field Goal",25,"Miami Heat",160,194,7,7.20,"Cole, Norris",5.10,16.40
"Justin Holiday","Golden State Warriors",2015-03-24,2014,2284101,1610612744,400579351,1,0,22,0,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",173,186,0,1.00,"McCollum, CJ",3.00,14.40
"Draymond Green","Golden State Warriors",2015-03-24,2014,6589,1610612744,400579351,3,4,34,0,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-215,132,0,0.80,"Leonard, Meyers",6.30,10.00
"Stephen Curry","Golden State Warriors",2014-11-25,2014,3975,1610612744,400578498,3,2,19,1,"Jump Shot","3PT Field Goal",25,"Miami Heat",51,247,2,2.60,"Ennis, James",3.30,19.70
"Stephen Curry","Golden State Warriors",2014-11-25,2014,3975,1610612744,400578498,2,1,23,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",-15,246,8,8.00,"Cole, Norris",3.70,16.00
"Stephen Curry","Golden State Warriors",2014-11-25,2014,3975,1610612744,400578498,2,4,59,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",-201,138,8,5.90,"Napier, Shabazz",4.40,18.20
"Stephen Curry","Golden State Warriors",2014-11-25,2014,3975,1610612744,400578498,1,1,02,0,"Jump Shot","2PT Field Goal",13,"Miami Heat",62,121,0,0.80,"Napier, Shabazz",3.30,15.30
"Stephen Curry","Golden State Warriors",2014-11-25,2014,3975,1610612744,400578498,1,11,12,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",-136,203,4,3.60,"Chalmers, Mario",5.40,19.50
"Stephen Curry","Golden State Warriors",2014-11-25,2014,3975,1610612744,400578498,3,1,26,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",236,44,0,0.90,"Napier, Shabazz",4.70,10.70
"Klay Thompson","Golden State Warriors",2015-03-24,2014,6475,1610612744,400579351,3,7,04,0,"Jump Shot","2PT Field Goal",13,"Portland Trail Blazers",-136,-2,2,4.30,"Lillard, Damian",2.60,11.50
"Marreese Speights","Golden State Warriors",2015-01-25,2014,3460,1610612744,400578957,2,11,00,0,"Jump Shot","2PT Field Goal",13,"Boston Celtics",129,53,0,0.80,"Zeller, Tyler",3.80,11.00
"Draymond Green","Golden State Warriors",2015-03-24,2014,6589,1610612744,400579351,3,2,38,0,"Jump Shot","3PT Field Goal",28,"Portland Trail Blazers",-172,230,0,1.20,"Leonard, Meyers",5.60,4.10
"Klay Thompson","Golden State Warriors",2014-11-25,2014,6475,1610612744,400578498,2,5,33,1,"Jump Shot","3PT Field Goal",25,"Miami Heat",89,235,1,1.40,"Williams, Shawne",5.80,5.90
"Stephen Curry","Golden State Warriors",2015-03-24,2014,3975,1610612744,400579351,3,6,41,0,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",1,258,3,1.90,"Gee, Alonzo",5.70,21.20
"Klay Thompson","Golden State Warriors",2014-11-25,2014,6475,1610612744,400578498,4,2,50,1,"Jump Shot","3PT Field Goal",26,"Miami Heat",-160,213,0,1.10,"Cole, Norris",7.30,6.20
"Klay Thompson","Golden State Warriors",2014-11-25,2014,6475,1610612744,400578498,4,4,30,1,"Jump Shot","3PT Field Goal",25,"Miami Heat",185,170,0,0.90,"Chalmers, Mario",3.20,7.60
"Harrison Barnes","Golden State Warriors",2014-11-25,2014,6578,1610612744,400578498,2,10,08,1,"Jump Shot","2PT Field Goal",20,"Miami Heat",1,203,1,3.40,"Haslem, Udonis",5.40,9.70
"Draymond Green","Golden State Warriors",2014-11-02,2014,6589,1610612744,400578334,2,4,15,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",140,200,0,0.90,"Matthews, Wesley",4.60,21.80
"Harrison Barnes","Golden State Warriors",2014-11-25,2014,6578,1610612744,400578498,1,7,59,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",245,1,0,0.60,"Deng, Luol",7.60,14.80
"Harrison Barnes","Golden State Warriors",2014-11-25,2014,6578,1610612744,400578498,4,9,54,0,"Jump Shot","3PT Field Goal",25,"Miami Heat",185,176,0,1.20,"McRoberts, Josh",6.80,9.00
"Draymond Green","Golden State Warriors",2014-11-25,2014,6589,1610612744,400578498,3,11,15,1,"Jump Shot","2PT Field Goal",20,"Miami Heat",-21,208,0,0.90,"Williams, Shawne",4.50,15.40
"Stephen Curry","Golden State Warriors",2014-11-25,2014,3975,1610612744,400578498,3,3,36,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",-168,179,0,1.00,"Napier, Shabazz",8.90,12.50
"Klay Thompson","Golden State Warriors",2014-11-25,2014,6475,1610612744,400578498,2,7,16,0,"Jump Shot","2PT Field Goal",22,"Miami Heat",-141,172,1,1.10,"Deng, Luol",5.40,10.30
"Andre Iguodala","Golden State Warriors",2014-11-25,2014,2386,1610612744,400578498,4,8,05,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",34,242,0,1.00,"Ennis, James",4.50,4.00
"Draymond Green","Golden State Warriors",2014-11-25,2014,6589,1610612744,400578498,4,1,53,0,"Jump Shot","3PT Field Goal",25,"Miami Heat",198,157,0,0.70,"Williams, Shawne",5.50,1.00
"Stephen Curry","Golden State Warriors",2014-11-25,2014,3975,1610612744,400578498,1,5,31,0,"Jump Shot","3PT Field Goal",25,"Miami Heat",141,209,4,4.20,"Cole, Norris",5.00,20.30
"Klay Thompson","Golden State Warriors",2014-11-02,2014,6475,1610612744,400578334,2,3,39,1,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",110,225,4,4.40,"Matthews, Wesley",4.00,19.80
"Justin Holiday","Golden State Warriors",2015-03-24,2014,2284101,1610612744,400579351,2,9,56,1,"Jump Shot","2PT Field Goal",20,"Portland Trail Blazers",-109,170,0,0.80,"Afflalo, Arron",4.30,15.80
"Klay Thompson","Golden State Warriors",2014-11-25,2014,6475,1610612744,400578498,3,10,45,0,"Jump Shot","3PT Field Goal",23,"Miami Heat",-232,55,0,0.70,"Chalmers, Mario",3.60,16.80
"Draymond Green","Golden State Warriors",2014-11-25,2014,6589,1610612744,400578498,3,5,44,0,"Jump Shot","3PT Field Goal",23,"Miami Heat",-229,69,0,0.80,"Williams, Shawne",5.10,6.30
"Marreese Speights","Golden State Warriors",2014-11-25,2014,3460,1610612744,400578498,1,2,43,0,"Jump Shot","2PT Field Goal",18,"Miami Heat",-103,149,1,2.40,"Haslem, Udonis",4.90,11.00
"Klay Thompson","Golden State Warriors",2014-11-25,2014,6475,1610612744,400578498,3,11,43,0,"Jump Shot","2PT Field Goal",18,"Miami Heat",-71,173,0,0.70,"Chalmers, Mario",5.10,9.90
"Klay Thompson","Golden State Warriors",2014-11-25,2014,6475,1610612744,400578498,4,8,00,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",239,60,0,1.10,"Cole, Norris",12.40,22.80
"Klay Thompson","Golden State Warriors",2014-11-25,2014,6475,1610612744,400578498,2,6,41,0,"Jump Shot","3PT Field Goal",25,"Miami Heat",143,209,0,0.70,"Deng, Luol",3.50,13.00
"Klay Thompson","Golden State Warriors",2014-11-25,2014,6475,1610612744,400578498,4,9,15,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",-133,208,0,4.00,"Bosh, Chris",22.20,23.30
"Andrew Bogut","Golden State Warriors",2014-11-02,2014,2747,1610612744,400578334,3,11,42,1,"Jump Shot","2PT Field Goal",7,"Portland Trail Blazers",-59,41,0,1.00,"Lopez, Robin",3.40,8.50
"Andre Iguodala","Golden State Warriors",2014-11-25,2014,2386,1610612744,400578498,4,0,18,0,"Jump Shot","3PT Field Goal",23,"Miami Heat",-231,7,0,1.00,"Deng, Luol",6.60,6.70
"Stephen Curry","Golden State Warriors",2014-11-25,2014,3975,1610612744,400578498,2,2,12,0,"Jump Shot","2PT Field Goal",21,"Miami Heat",-127,170,5,7.10,"Cole, Norris",5.40,17.20
"Harrison Barnes","Golden State Warriors",2014-11-25,2014,6578,1610612744,400578498,2,9,37,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",102,228,0,1.10,"McRoberts, Josh",5.50,14.40
"Harrison Barnes","Golden State Warriors",2014-11-25,2014,6578,1610612744,400578498,2,10,49,0,"Jump Shot","2PT Field Goal",18,"Miami Heat",184,4,0,0.90,"McRoberts, Josh",8.60,7.70
"Draymond Green","Golden State Warriors",2014-11-25,2014,6589,1610612744,400578498,4,2,55,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",-172,176,0,1.00,"Williams, Shawne",4.30,11.40
"Leandro Barbosa","Golden State Warriors",2015-02-24,2014,2166,1610612744,400579130,2,11,12,1,"Jump Shot","3PT Field Goal",23,"Washington Wizards",-231,55,0,0.90,"Humphries, Kris",6.70,19.30
"Andre Iguodala","Golden State Warriors",2015-02-24,2014,2386,1610612744,400579130,4,3,50,1,"Jump Shot","3PT Field Goal",23,"Washington Wizards",-232,9,1,1.10,"Pierce, Paul",4.60,14.00
"Draymond Green","Golden State Warriors",2015-03-24,2014,6589,1610612744,400579351,2,6,29,1,"Jump Shot","2PT Field Goal",17,"Portland Trail Blazers",-168,31,0,1.70,"Lopez, Robin",7.20,20.00
"David Lee","Golden State Warriors",2015-01-25,2014,2772,1610612744,400578957,2,11,26,0,"Jump Shot","2PT Field Goal",6,"Boston Celtics",61,19,2,3.50,"Zeller, Tyler",3.20,13.60
"Marreese Speights","Golden State Warriors",2015-02-24,2014,3460,1610612744,400579130,1,2,04,1,"Jump Shot","2PT Field Goal",20,"Washington Wizards",127,165,0,0.70,"Seraphin, Kevin",3.90,14.70
"Marreese Speights","Golden State Warriors",2015-02-24,2014,3460,1610612744,400579130,1,3,36,1,"Jump Shot","2PT Field Goal",16,"Washington Wizards",-21,167,0,0.80,"Butler, Rasual",8.20,14.00
"Harrison Barnes","Golden State Warriors",2015-03-24,2014,6578,1610612744,400579351,1,9,42,1,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-73,242,0,0.90,"Lopez, Robin",12.10,17.70
