name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Ian Clark","Golden State Warriors",2016-01-14,2015,2489785,1610612744,400828479,4,1,06,0,"Jump Bank Shot","2PT Field Goal",7,"Los Angeles Lakers",69,26,3,5.00,"Kelly, Ryan",3.30,13.20
"Stephen Curry","Golden State Warriors",2016-02-25,2015,3975,1610612744,400828742,3,0,00,1,"Jump Bank Shot","3PT Field Goal",44,"Orlando Magic",-186,400,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2015-11-09,2015,3975,1610612744,400827991,3,8,40,1,"Jump Bank Shot","3PT Field Goal",26,"Detroit Pistons",150,213,1,1.40,"Drummond, Andre",4.40,20.60
"Marreese Speights","Golden State Warriors",2015-11-22,2015,3460,1610612744,400828087,4,5,57,0,"Jump Bank Shot","2PT Field Goal",17,"Denver Nuggets",-161,56,0,0.80,"Jokic, Nikola",5.10,10.70
"Stephen Curry","Golden State Warriors",2016-04-07,2015,3975,1610612744,400829064,1,2,35,0,"Jump Bank Shot","2PT Field Goal",13,"San Antonio Spurs",114,77,0,0.00,,0.00,0.00
"Leandro Barbosa","Golden State Warriors",2015-11-24,2015,2166,1610612744,400828101,4,10,23,0,"Jump Bank Shot","2PT Field Goal",5,"Los Angeles Lakers",-22,46,4,5.90,"Nance Jr., Larry",4.50,15.30
"Stephen Curry","Golden State Warriors",2016-01-22,2015,3975,1610612744,400828539,2,0,01,1,"Jump Bank Shot","3PT Field Goal",48,"Indiana Pacers",117,467,0,0.00,,0.00,0.00
"Leandro Barbosa","Golden State Warriors",2015-11-09,2015,2166,1610612744,400827991,4,6,50,1,"Jump Bank Shot","2PT Field Goal",16,"Detroit Pistons",-94,139,1,4.40,"Jackson, Reggie",2.10,14.80
"Klay Thompson","Golden State Warriors",2015-11-04,2015,6475,1610612744,400827956,2,0,09,0,"Jump Bank Shot","2PT Field Goal",11,"Los Angeles Clippers",40,110,0,1.10,"Redick, JJ",2.30,3.30
"Marreese Speights","Golden State Warriors",2016-03-29,2015,3460,1610612744,400828999,2,11,19,1,"Jump Bank Shot","2PT Field Goal",5,"Washington Wizards",43,31,0,0.00,,0.00,0.00
"Draymond Green","Golden State Warriors",2015-11-14,2015,6589,1610612744,400828031,2,2,46,1,"Jump Bank Shot","2PT Field Goal",16,"Brooklyn Nets",-145,85,0,1.00,"Young, Thaddeus",7.20,24.00
"Stephen Curry","Golden State Warriors",2016-04-10,2015,3975,1610612744,400829088,4,5,30,1,"Jump Bank Shot","2PT Field Goal",17,"San Antonio Spurs",125,129,0,0.00,,0.00,0.00
"Harrison Barnes","Golden State Warriors",2016-03-18,2015,6578,1610612744,400828913,2,3,06,1,"Jump Bank Shot","2PT Field Goal",8,"Dallas Mavericks",79,36,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-11-04,2015,6475,1610612744,400827956,1,6,16,1,"Jump Bank Shot","2PT Field Goal",14,"Los Angeles Clippers",-112,90,0,0.10,"Stephenson, Lance",6.40,22.10
"Klay Thompson","Golden State Warriors",2016-04-10,2015,6475,1610612744,400829088,3,10,30,0,"Jump Bank Shot","2PT Field Goal",8,"San Antonio Spurs",84,18,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-01-11,2015,3975,1610612744,400828455,1,8,05,0,"Jump Bank Shot","2PT Field Goal",6,"Miami Heat",-4,65,1,1.80,"Dragic, Goran",2.10,3.80
"Leandro Barbosa","Golden State Warriors",2016-04-03,2015,2166,1610612744,400829039,4,1,06,1,"Jump Bank Shot","2PT Field Goal",19,"Portland Trail Blazers",91,170,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2016-01-25,2015,6587,1610612744,400828562,1,2,16,0,"Jump Bank Shot","2PT Field Goal",4,"San Antonio Spurs",10,41,0,0.00,,0.00,0.00
"Shaun Livingston","Golden State Warriors",2016-02-24,2015,2393,1610612744,400828735,2,8,23,0,"Jump Bank Shot","2PT Field Goal",16,"Miami Heat",-114,120,0,0.00,,0.00,0.00
"Leandro Barbosa","Golden State Warriors",2015-12-02,2015,2166,1610612744,400828155,2,10,32,1,"Jump Bank Shot","2PT Field Goal",10,"Charlotte Hornets",-92,47,1,1.80,"Lamb, Jeremy",0.90,18.00
"Harrison Barnes","Golden State Warriors",2015-11-06,2015,6578,1610612744,400827970,2,9,46,0,"Jump Bank Shot","2PT Field Goal",7,"Denver Nuggets",-66,36,3,3.10,"Miller, Mike",1.20,10.90
"Harrison Barnes","Golden State Warriors",2016-01-14,2015,6578,1610612744,400828479,4,3,59,1,"Jump Bank Shot","2PT Field Goal",3,"Los Angeles Lakers",-20,23,2,2.00,"Randle, Julius",0.70,3.60
"Draymond Green","Golden State Warriors",2016-01-11,2015,6589,1610612744,400828455,3,11,10,0,"Jump Bank Shot","2PT Field Goal",10,"Miami Heat",97,47,1,1.10,"Deng, Luol",1.50,5.30
"Stephen Curry","Golden State Warriors",2016-03-29,2015,3975,1610612744,400828999,4,6,07,1,"Jump Bank Shot","3PT Field Goal",27,"Washington Wizards",-1,278,0,0.00,,0.00,0.00
"Andre Iguodala","Golden State Warriors",2016-01-16,2015,2386,1610612744,400828492,4,10,49,0,"Jump Bank Shot","2PT Field Goal",7,"Detroit Pistons",76,13,5,5.40,"Drummond, Andre",2.70,18.50
"Leandro Barbosa","Golden State Warriors",2015-12-06,2015,2166,1610612744,400828187,4,6,59,1,"Jump Bank Shot","2PT Field Goal",7,"Brooklyn Nets",-78,8,4,3.00,"Johnson, Joe",5.90,5.80
"Stephen Curry","Golden State Warriors",2015-11-11,2015,3975,1610612744,400828007,1,2,31,0,"Jump Bank Shot","2PT Field Goal",19,"Memphis Grizzlies",159,106,2,2.00,"Conley, Mike",2.10,5.00
"Ian Clark","Golden State Warriors",2016-01-16,2015,2489785,1610612744,400828492,4,1,18,0,"Jump Bank Shot","2PT Field Goal",10,"Detroit Pistons",-88,56,7,5.20,"Caldwell-Pope, Kentavious",1.80,18.30
"Klay Thompson","Golden State Warriors",2016-01-22,2015,6475,1610612744,400828539,1,5,12,0,"Jump Bank Shot","2PT Field Goal",5,"Indiana Pacers",10,51,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-11-17,2015,6475,1610612744,400828051,4,7,36,0,"Jump Bank Shot","2PT Field Goal",11,"Toronto Raptors",58,105,3,3.50,"Joseph, Cory",0.50,7.50
"Stephen Curry","Golden State Warriors",2016-03-03,2015,3975,1610612744,400828798,3,0,03,0,"Jump Bank Shot","2PT Field Goal",10,"Oklahoma City Thunder",98,34,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-04-07,2015,3975,1610612744,400829064,3,8,05,1,"Jump Bank Shot","2PT Field Goal",16,"San Antonio Spurs",-169,13,0,0.00,,0.00,0.00
"Marreese Speights","Golden State Warriors",2015-11-17,2015,3460,1610612744,400828051,4,8,12,0,"Jump Bank Shot","2PT Field Goal",6,"Toronto Raptors",30,52,0,0.70,"Joseph, Cory",2.60,23.00
"Leandro Barbosa","Golden State Warriors",2016-04-07,2015,2166,1610612744,400829064,1,1,04,0,"Jump Bank Shot","2PT Field Goal",3,"San Antonio Spurs",19,31,0,0.00,,0.00,0.00
"Draymond Green","Golden State Warriors",2016-02-19,2015,6589,1610612744,400828702,1,2,22,1,"Jump Bank Shot","3PT Field Goal",25,"Portland Trail Blazers",17,254,0,0.00,,0.00,0.00
"Harrison Barnes","Golden State Warriors",2016-04-07,2015,6578,1610612744,400829064,1,5,30,1,"Jump Bank Shot","2PT Field Goal",3,"San Antonio Spurs",-17,26,0,0.00,,0.00,0.00
"Leandro Barbosa","Golden State Warriors",2016-03-09,2015,2166,1610612744,400828845,1,1,22,0,"Jump Shot","3PT Field Goal",25,"Utah Jazz",195,159,0,0.00,,0.00,0.00
"Andre Iguodala","Golden State Warriors",2016-02-27,2015,2386,1610612744,400828761,1,0,49,1,"Jump Shot","2PT Field Goal",18,"Oklahoma City Thunder",-165,80,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-12-25,2015,6475,1610612744,400828325,4,5,39,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",150,200,0,0.60,"James, LeBron",4.90,10.70
"Harrison Barnes","Golden State Warriors",2016-01-30,2015,6578,1610612744,400828594,1,6,52,1,"Jump Shot","2PT Field Goal",20,"Philadelphia 76ers",61,193,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-12-25,2015,6475,1610612744,400828325,4,8,03,0,"Jump Shot","2PT Field Goal",6,"Cleveland Cavaliers",-7,67,0,0.00,,0.00,0.00
"Andre Iguodala","Golden State Warriors",2015-12-25,2015,2386,1610612744,400828325,1,3,43,0,"Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",192,146,0,0.90,"James, LeBron",3.70,5.30
"Klay Thompson","Golden State Warriors",2015-12-25,2015,6475,1610612744,400828325,1,10,58,0,"Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",38,259,4,4.70,"Irving, Kyrie",5.20,19.20
"Stephen Curry","Golden State Warriors",2015-12-25,2015,3975,1610612744,400828325,1,2,15,1,"Jump Shot","3PT Field Goal",29,"Cleveland Cavaliers",-204,213,0,0.80,"Dellavedova, Matthew",6.40,24.00
"Klay Thompson","Golden State Warriors",2015-12-25,2015,6475,1610612744,400828325,1,7,05,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",94,237,0,0.70,"Love, Kevin",8.50,18.00
"Draymond Green","Golden State Warriors",2016-02-27,2015,6589,1610612744,400828761,1,5,18,0,"Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-2,262,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-12-05,2015,6475,1610612744,400828177,1,7,31,1,"Jump Shot","2PT Field Goal",21,"Toronto Raptors",217,-2,0,0.60,"Carroll, DeMarre",4.10,17.70
"Stephen Curry","Golden State Warriors",2016-01-30,2015,3975,1610612744,400828594,3,5,40,0,"Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",10,269,0,0.00,,0.00,0.00
"Marreese Speights","Golden State Warriors",2016-02-27,2015,3460,1610612744,400828761,3,4,52,1,"Jump Shot","2PT Field Goal",17,"Oklahoma City Thunder",123,131,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-02-27,2015,6475,1610612744,400828761,3,4,30,0,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-83,228,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-03-03,2015,6475,1610612744,400828798,3,5,01,0,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-215,136,0,0.00,,0.00,0.00
"Leandro Barbosa","Golden State Warriors",2016-02-27,2015,2166,1610612744,400828761,2,10,44,1,"Jump Shot","2PT Field Goal",19,"Oklahoma City Thunder",37,193,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-02-27,2015,3975,1610612744,400828761,5,3,53,1,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-9,254,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2015-12-05,2015,3975,1610612744,400828177,1,2,40,0,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",-2,242,0,0.60,"Joseph, Cory",4.10,11.80
"Stephen Curry","Golden State Warriors",2016-01-30,2015,3975,1610612744,400828594,4,3,45,1,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-73,242,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-01-20,2015,6475,1610612744,400828521,1,3,56,1,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",114,228,0,0.70,"McDermott, Doug",3.70,13.00
"Marreese Speights","Golden State Warriors",2015-12-05,2015,3460,1610612744,400828177,2,7,37,1,"Jump Shot","2PT Field Goal",20,"Toronto Raptors",-12,205,0,0.90,"Scola, Luis",3.50,6.20
"Klay Thompson","Golden State Warriors",2016-01-30,2015,6475,1610612744,400828594,1,4,51,1,"Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",-227,41,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-04-07,2015,6475,1610612744,400829064,4,1,31,0,"Jump Shot","3PT Field Goal",22,"San Antonio Spurs",225,7,0,0.00,,0.00,0.00
"Marreese Speights","Golden State Warriors",2016-04-07,2015,3460,1610612744,400829064,4,0,43,0,"Jump Shot","3PT Field Goal",24,"San Antonio Spurs",20,249,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-12-05,2015,6475,1610612744,400828177,1,11,27,0,"Jump Shot","2PT Field Goal",17,"Toronto Raptors",0,178,0,0.60,"Carroll, DeMarre",4.70,12.50
"Andre Iguodala","Golden State Warriors",2015-12-25,2015,2386,1610612744,400828325,2,2,25,0,"Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",227,7,0,0.60,"James, LeBron",6.90,11.70
"Stephen Curry","Golden State Warriors",2015-12-25,2015,3975,1610612744,400828325,3,5,07,1,"Jump Shot","2PT Field Goal",3,"Cleveland Cavaliers",17,28,0,0.60,"Dellavedova, Matthew",4.00,11.80
"Leandro Barbosa","Golden State Warriors",2016-01-14,2015,2166,1610612744,400828479,4,10,44,1,"Jump Shot","2PT Field Goal",20,"Los Angeles Lakers",2,203,8,7.50,"Brown, Anthony",8.40,15.10
"Andre Iguodala","Golden State Warriors",2016-01-14,2015,2386,1610612744,400828479,2,9,47,0,"Jump Shot","2PT Field Goal",16,"Los Angeles Lakers",4,164,6,5.70,"Brown, Anthony",2.60,18.20
"Stephen Curry","Golden State Warriors",2015-12-25,2015,3975,1610612744,400828325,4,0,28,0,"Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",171,200,4,4.50,"Dellavedova, Matthew",2.10,6.30
"Draymond Green","Golden State Warriors",2015-12-25,2015,6589,1610612744,400828325,1,7,30,1,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-45,247,0,1.40,"Love, Kevin",6.20,8.80
"Draymond Green","Golden State Warriors",2015-12-25,2015,6589,1610612744,400828325,2,0,41,0,"Jump Shot","2PT Field Goal",11,"Cleveland Cavaliers",10,116,1,2.00,"Love, Kevin",3.40,13.60
"Harrison Barnes","Golden State Warriors",2016-01-30,2015,6578,1610612744,400828594,3,9,26,0,"Jump Shot","2PT Field Goal",18,"Philadelphia 76ers",158,105,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-12-25,2015,6475,1610612744,400828325,3,9,45,1,"Jump Shot","2PT Field Goal",8,"Cleveland Cavaliers",76,28,0,0.40,"Smith, J.R.",4.00,23.70
"Stephen Curry","Golden State Warriors",2015-12-25,2015,3975,1610612744,400828325,2,0,01,0,"Jump Shot","3PT Field Goal",71,"Cleveland Cavaliers",0,712,0,0.40,"Mozgov, Timofey",6.00,0.00
"Draymond Green","Golden State Warriors",2015-12-25,2015,6589,1610612744,400828325,4,4,40,0,"Jump Shot","2PT Field Goal",3,"Cleveland Cavaliers",-27,21,2,2.40,"Irving, Kyrie",1.10,12.70
"Draymond Green","Golden State Warriors",2015-12-25,2015,6589,1610612744,400828325,1,5,25,1,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",91,234,0,1.00,"James, LeBron",11.10,12.90
"Festus Ezeli","Golden State Warriors",2015-12-25,2015,6587,1610612744,400828325,2,7,22,0,"Jump Shot","2PT Field Goal",13,"Cleveland Cavaliers",132,23,0,0.90,"Love, Kevin",3.10,11.40
"Klay Thompson","Golden State Warriors",2015-12-25,2015,6475,1610612744,400828325,3,10,54,0,"Jump Shot","2PT Field Goal",12,"Cleveland Cavaliers",-119,26,1,1.60,"Irving, Kyrie",3.00,15.40
"Klay Thompson","Golden State Warriors",2015-12-25,2015,6475,1610612744,400828325,3,4,27,0,"Jump Shot","2PT Field Goal",18,"Cleveland Cavaliers",112,149,0,0.70,"Smith, J.R.",3.10,16.50
"Stephen Curry","Golden State Warriors",2015-12-25,2015,3975,1610612744,400828325,1,6,53,0,"Jump Shot","2PT Field Goal",18,"Cleveland Cavaliers",184,11,0,1.00,"Mozgov, Timofey",5.50,13.60
"Brandon Rush","Golden State Warriors",2015-12-25,2015,3457,1610612744,400828325,3,7,16,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-183,178,0,0.80,"James, LeBron",4.70,10.80
"Leandro Barbosa","Golden State Warriors",2015-12-25,2015,2166,1610612744,400828325,2,9,20,0,"Jump Shot","2PT Field Goal",3,"Cleveland Cavaliers",-12,38,3,3.50,"Shumpert, Iman",1.00,21.00
"Brandon Rush","Golden State Warriors",2015-12-25,2015,3457,1610612744,400828325,3,5,59,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-89,239,0,0.70,"Thompson, Tristan",7.90,17.20
"Klay Thompson","Golden State Warriors",2015-12-25,2015,6475,1610612744,400828325,3,6,37,0,"Jump Shot","2PT Field Goal",5,"Cleveland Cavaliers",0,57,4,4.70,"Love, Kevin",2.50,13.70
"Stephen Curry","Golden State Warriors",2015-12-25,2015,3975,1610612744,400828325,3,3,05,0,"Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-92,247,4,4.50,"Dellavedova, Matthew",4.50,15.70
"Klay Thompson","Golden State Warriors",2016-01-14,2015,6475,1610612744,400828479,1,7,08,0,"Jump Shot","2PT Field Goal",14,"Los Angeles Lakers",-147,28,1,4.40,"Bryant, Kobe",9.50,10.40
"Stephen Curry","Golden State Warriors",2016-01-14,2015,3975,1610612744,400828479,2,0,26,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-197,159,0,0.60,"Bryant, Kobe",4.60,20.00
"Stephen Curry","Golden State Warriors",2015-12-05,2015,3975,1610612744,400828177,2,2,10,1,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",-215,115,0,0.70,"Carroll, DeMarre",6.40,13.70
"Stephen Curry","Golden State Warriors",2016-03-03,2015,3975,1610612744,400828798,3,7,54,0,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",210,134,0,0.00,,0.00,0.00
"Harrison Barnes","Golden State Warriors",2016-03-03,2015,6578,1610612744,400828798,3,8,46,1,"Jump Shot","2PT Field Goal",12,"Oklahoma City Thunder",74,100,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-03-03,2015,3975,1610612744,400828798,2,3,02,0,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-222,120,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-03-03,2015,6475,1610612744,400828798,2,9,14,1,"Jump Shot","2PT Field Goal",18,"Oklahoma City Thunder",97,154,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-03-03,2015,3975,1610612744,400828798,1,4,02,1,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-209,151,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-03-03,2015,6475,1610612744,400828798,3,6,17,0,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-192,160,0,0.00,,0.00,0.00
"Shaun Livingston","Golden State Warriors",2016-03-03,2015,2393,1610612744,400828798,4,6,07,0,"Jump Shot","2PT Field Goal",17,"Oklahoma City Thunder",-70,164,0,0.00,,0.00,0.00
"Brandon Rush","Golden State Warriors",2016-03-03,2015,3457,1610612744,400828798,2,2,12,0,"Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",97,242,0,0.00,,0.00,0.00
"Ian Clark","Golden State Warriors",2015-12-30,2015,,1610612744,400828367,4,0,08,0,"Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-97,242,24,18.90,"Villanueva, Charlie",6.80,5.00
"Klay Thompson","Golden State Warriors",2016-03-03,2015,6475,1610612744,400828798,1,9,49,0,"Jump Shot","2PT Field Goal",20,"Oklahoma City Thunder",133,151,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-03-03,2015,3975,1610612744,400828798,1,10,30,0,"Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-52,262,0,0.00,,0.00,0.00
"Marreese Speights","Golden State Warriors",2016-03-03,2015,3460,1610612744,400828798,3,2,35,1,"Jump Shot","2PT Field Goal",18,"Oklahoma City Thunder",-94,164,0,0.00,,0.00,0.00
"Andre Iguodala","Golden State Warriors",2016-03-03,2015,2386,1610612744,400828798,4,7,19,0,"Jump Shot","2PT Field Goal",17,"Oklahoma City Thunder",-122,124,0,0.00,,0.00,0.00
"Harrison Barnes","Golden State Warriors",2016-03-03,2015,6578,1610612744,400828798,3,10,30,0,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",166,195,0,0.00,,0.00,0.00
"Harrison Barnes","Golden State Warriors",2016-03-03,2015,6578,1610612744,400828798,2,10,44,0,"Jump Shot","2PT Field Goal",13,"Oklahoma City Thunder",130,41,0,0.00,,0.00,0.00
"Draymond Green","Golden State Warriors",2016-03-03,2015,6589,1610612744,400828798,4,1,36,0,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",182,169,0,0.00,,0.00,0.00
"Shaun Livingston","Golden State Warriors",2016-03-03,2015,2393,1610612744,400828798,4,1,14,1,"Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",114,8,0,0.00,,0.00,0.00
"Leandro Barbosa","Golden State Warriors",2016-03-03,2015,2166,1610612744,400828798,1,1,52,1,"Jump Shot","2PT Field Goal",21,"Oklahoma City Thunder",-140,159,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-03-03,2015,3975,1610612744,400828798,3,4,30,0,"Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",169,208,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-03-03,2015,3975,1610612744,400828798,3,0,07,0,"Jump Shot","3PT Field Goal",31,"Oklahoma City Thunder",128,287,0,0.00,,0.00,0.00
"Leandro Barbosa","Golden State Warriors",2016-03-03,2015,2166,1610612744,400828798,2,11,33,0,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-14,247,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-03-03,2015,3975,1610612744,400828798,2,0,40,1,"Jump Shot","3PT Field Goal",32,"Oklahoma City Thunder",-178,272,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-03-03,2015,3975,1610612744,400828798,4,5,07,0,"Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",232,61,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-03-03,2015,3975,1610612744,400828798,3,2,04,0,"Jump Shot","3PT Field Goal",29,"Oklahoma City Thunder",-160,252,0,0.00,,0.00,0.00
"Harrison Barnes","Golden State Warriors",2016-03-03,2015,6578,1610612744,400828798,3,11,22,0,"Jump Shot","3PT Field Goal",22,"Oklahoma City Thunder",-227,3,0,0.00,,0.00,0.00
"Marreese Speights","Golden State Warriors",2016-03-03,2015,3460,1610612744,400828798,2,8,09,1,"Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-178,203,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-03-03,2015,6475,1610612744,400828798,2,8,41,1,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",74,237,0,0.00,,0.00,0.00
"Draymond Green","Golden State Warriors",2016-03-03,2015,6589,1610612744,400828798,1,8,05,1,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-205,156,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-03-03,2015,3975,1610612744,400828798,1,2,42,0,"Jump Shot","3PT Field Goal",28,"Oklahoma City Thunder",-99,267,0,0.00,,0.00,0.00
"Marreese Speights","Golden State Warriors",2016-03-03,2015,3460,1610612744,400828798,2,10,11,1,"Jump Shot","2PT Field Goal",17,"Oklahoma City Thunder",-115,129,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-01-09,2015,3975,1610612744,400828443,4,0,52,1,"Jump Shot","3PT Field Goal",26,"Sacramento Kings",-205,169,0,1.10,"Belinelli, Marco",9.40,6.60
"Marreese Speights","Golden State Warriors",2016-03-03,2015,3460,1610612744,400828798,4,11,15,1,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",101,232,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-03-03,2015,6475,1610612744,400828798,2,5,33,0,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-179,185,0,0.00,,0.00,0.00
"Harrison Barnes","Golden State Warriors",2016-03-03,2015,6578,1610612744,400828798,1,6,05,0,"Jump Shot","2PT Field Goal",15,"Oklahoma City Thunder",-156,11,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-03-03,2015,6475,1610612744,400828798,1,7,02,0,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",148,213,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-03-03,2015,3975,1610612744,400828798,3,9,18,0,"Jump Shot","3PT Field Goal",28,"Oklahoma City Thunder",148,242,0,0.00,,0.00,0.00
"Draymond Green","Golden State Warriors",2016-03-03,2015,6589,1610612744,400828798,1,0,28,0,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",74,249,0,0.00,,0.00,0.00
"Leandro Barbosa","Golden State Warriors",2016-03-03,2015,2166,1610612744,400828798,4,8,02,0,"Jump Shot","2PT Field Goal",17,"Oklahoma City Thunder",-127,126,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-12-05,2015,6475,1610612744,400828177,4,7,53,1,"Jump Shot","3PT Field Goal",23,"Toronto Raptors",-232,2,0,0.80,"Lowry, Kyle",2.00,16.40
"Marreese Speights","Golden State Warriors",2016-01-30,2015,3460,1610612744,400828594,4,10,51,1,"Jump Shot","2PT Field Goal",20,"Philadelphia 76ers",-1,208,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-01-14,2015,6475,1610612744,400828479,1,8,19,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-212,156,0,0.80,"Williams, Lou",4.50,19.60
"Klay Thompson","Golden State Warriors",2016-04-09,2015,6475,1610612744,400829077,3,9,29,1,"Jump Shot","2PT Field Goal",18,"Memphis Grizzlies",30,183,0,0.00,,0.00,0.00
"Harrison Barnes","Golden State Warriors",2016-01-30,2015,6578,1610612744,400828594,2,5,54,0,"Jump Shot","2PT Field Goal",13,"Philadelphia 76ers",2,139,0,0.00,,0.00,0.00
"Brandon Rush","Golden State Warriors",2016-01-14,2015,3457,1610612744,400828479,1,11,11,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-178,188,0,1.00,"Nance Jr., Larry",10.90,10.10
"Stephen Curry","Golden State Warriors",2016-01-14,2015,3975,1610612744,400828479,1,0,00,0,"Jump Shot","3PT Field Goal",61,"Los Angeles Lakers",-42,611,1,1.00,"Russell, D'Angelo",7.80,0.00
"Stephen Curry","Golden State Warriors",2016-01-14,2015,3975,1610612744,400828479,1,4,54,1,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-187,190,5,3.70,"Russell, D'Angelo",5.00,18.90
"Klay Thompson","Golden State Warriors",2016-01-14,2015,6475,1610612744,400828479,1,9,51,1,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",194,174,4,5.50,"Williams, Lou",1.30,19.70
"Brandon Rush","Golden State Warriors",2016-01-14,2015,3457,1610612744,400828479,3,9,53,1,"Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",-230,7,0,0.70,"Williams, Lou",7.40,10.80
